case,phase,slot,field,width,iterations,base,stride,matches,residuals,match_fraction
logsumexp_x32,27,load,gpr_addr,8,5,207,36,5,0,1.0
logsumexp_x32,27,vector,dst,8,5,16,48,5,0,1.0
logsumexp_x32,27,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,27,vector,src0,8,5,204,36,5,0,1.0
logsumexp_x32,28,vector,dst,8,5,71,48,5,0,1.0
logsumexp_x32,28,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,28,vector,src0,8,5,53,36,5,0,1.0
logsumexp_x32,28,scalar,dst,8,5,6,48,5,0,1.0
logsumexp_x32,28,scalar,src1,8,5,5,48,5,0,1.0
logsumexp_x32,28,scalar,src0,8,5,4,48,5,0,1.0
logsumexp_x32,28,sfu,dst,8,5,71,36,5,0,1.0
logsumexp_x32,28,sfu,src,8,5,70,36,5,0,1.0
logsumexp_x32,29,vector,dst,8,5,17,48,5,0,1.0
logsumexp_x32,29,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,29,vector,src0,8,5,205,36,5,0,1.0
logsumexp_x32,30,vector,dst,8,5,18,48,5,0,1.0
logsumexp_x32,30,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,30,vector,src0,8,5,206,36,5,0,1.0
logsumexp_x32,31,vector,dst,8,5,19,48,5,0,1.0
logsumexp_x32,31,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,31,vector,src0,8,5,207,36,5,0,1.0
logsumexp_x32,32,vector,dst,8,5,72,48,5,0,1.0
logsumexp_x32,32,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,32,vector,src0,8,5,55,36,5,0,1.0
logsumexp_x32,32,sfu,dst,8,5,77,36,5,0,1.0
logsumexp_x32,32,sfu,src,8,5,76,36,5,0,1.0
logsumexp_x32,33,scalar,dst,8,5,47,48,5,0,1.0
logsumexp_x32,33,scalar,src1,8,5,46,48,5,0,1.0
logsumexp_x32,33,scalar,src0,8,5,38,48,5,0,1.0
logsumexp_x32,36,vector,dst,8,5,73,48,5,0,1.0
logsumexp_x32,36,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,36,vector,src0,8,5,57,36,5,0,1.0
logsumexp_x32,36,scalar,dst,8,5,60,48,5,0,1.0
logsumexp_x32,36,scalar,src1,8,5,58,48,5,0,1.0
logsumexp_x32,36,scalar,src0,8,5,57,48,5,0,1.0
logsumexp_x32,36,sfu,dst,8,5,79,36,5,0,1.0
logsumexp_x32,36,sfu,src,8,5,78,36,5,0,1.0
logsumexp_x32,38,scalar,dst,8,5,20,48,5,0,1.0
logsumexp_x32,38,scalar,src1,8,5,17,48,5,0,1.0
logsumexp_x32,38,scalar,src0,8,5,16,48,5,0,1.0
logsumexp_x32,39,scalar,dst,8,5,21,48,5,0,1.0
logsumexp_x32,39,scalar,src1,8,5,19,48,5,0,1.0
logsumexp_x32,39,scalar,src0,8,5,18,48,5,0,1.0
logsumexp_x32,40,vector,dst,8,5,74,48,5,0,1.0
logsumexp_x32,40,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,40,vector,src0,8,5,59,36,5,0,1.0
logsumexp_x32,41,load,mem_addr,28,5,72,12,5,0,1.0
logsumexp_x32,41,load,gpr_addr,8,5,216,36,5,0,1.0
logsumexp_x32,41,store,mem_addr,28,5,2,3,5,0,1.0
logsumexp_x32,41,store,gpr_addr,8,5,47,48,5,0,1.0
logsumexp_x32,42,load,mem_addr,28,5,73,12,5,0,1.0
logsumexp_x32,42,load,gpr_addr,8,5,217,36,5,0,1.0
logsumexp_x32,43,load,mem_addr,28,5,74,12,5,0,1.0
logsumexp_x32,43,load,gpr_addr,8,5,218,36,5,0,1.0
logsumexp_x32,43,scalar,dst,8,5,61,48,5,0,1.0
logsumexp_x32,43,scalar,src1,8,5,60,48,5,0,1.0
logsumexp_x32,43,scalar,src0,8,5,59,48,5,0,1.0
logsumexp_x32,44,load,mem_addr,28,5,75,12,5,0,1.0
logsumexp_x32,44,load,gpr_addr,8,5,219,36,5,0,1.0
logsumexp_x32,44,vector,dst,8,5,87,48,5,0,1.0
logsumexp_x32,44,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,44,vector,src0,8,5,65,36,5,0,1.0
logsumexp_x32,44,scalar,dst,8,5,75,48,5,0,1.0
logsumexp_x32,44,scalar,src1,8,5,72,48,5,0,1.0
logsumexp_x32,44,scalar,src0,8,5,71,48,5,0,1.0
logsumexp_x32,45,vector,dst,8,5,32,48,5,0,1.0
logsumexp_x32,45,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,45,vector,src0,8,5,216,36,5,0,1.0
logsumexp_x32,46,vector,dst,8,5,33,48,5,0,1.0
logsumexp_x32,46,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,46,vector,src0,8,5,217,36,5,0,1.0
logsumexp_x32,46,scalar,dst,8,5,22,48,5,0,1.0
logsumexp_x32,46,scalar,src1,8,5,21,48,5,0,1.0
logsumexp_x32,46,scalar,src0,8,5,20,48,5,0,1.0
logsumexp_x32,47,vector,dst,8,5,34,48,5,0,1.0
logsumexp_x32,47,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,47,vector,src0,8,5,218,36,5,0,1.0
logsumexp_x32,48,vector,dst,8,5,88,48,5,0,1.0
logsumexp_x32,48,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,48,vector,src0,8,5,67,36,5,0,1.0
logsumexp_x32,50,vector,dst,8,5,35,48,5,0,1.0
logsumexp_x32,50,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,50,vector,src0,8,5,219,36,5,0,1.0
logsumexp_x32,50,sfu,dst,8,5,62,48,5,0,1.0
logsumexp_x32,50,sfu,src,8,5,61,48,5,0,1.0
logsumexp_x32,52,vector,dst,8,5,89,48,5,0,1.0
logsumexp_x32,52,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,52,vector,src0,8,5,69,36,5,0,1.0
logsumexp_x32,52,scalar,dst,8,5,76,48,5,0,1.0
logsumexp_x32,52,scalar,src1,8,5,74,48,5,0,1.0
logsumexp_x32,52,scalar,src0,8,5,73,48,5,0,1.0
logsumexp_x32,54,scalar,dst,8,5,36,48,5,0,1.0
logsumexp_x32,54,scalar,src1,8,5,33,48,5,0,1.0
logsumexp_x32,54,scalar,src0,8,5,32,48,5,0,1.0
logsumexp_x32,56,vector,dst,8,5,90,48,5,0,1.0
logsumexp_x32,56,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,56,vector,src0,8,5,71,36,5,0,1.0
logsumexp_x32,57,vector,dst,8,5,80,36,5,0,1.0
logsumexp_x32,57,vector,src1,8,5,102,48,5,0,1.0
logsumexp_x32,57,vector,src0,8,5,74,36,5,0,1.0
logsumexp_x32,58,vector,dst,8,5,82,36,5,0,1.0
logsumexp_x32,58,vector,src1,8,5,102,48,5,0,1.0
logsumexp_x32,58,vector,src0,8,5,75,36,5,0,1.0
logsumexp_x32,59,vector,dst,8,5,88,36,5,0,1.0
logsumexp_x32,59,vector,src1,8,5,118,48,5,0,1.0
logsumexp_x32,59,vector,src0,8,5,84,36,5,0,1.0
logsumexp_x32,59,scalar,dst,8,5,77,48,5,0,1.0
logsumexp_x32,59,scalar,src1,8,5,76,48,5,0,1.0
logsumexp_x32,59,scalar,src0,8,5,75,48,5,0,1.0
logsumexp_x32,60,vector,dst,8,5,103,48,5,0,1.0
logsumexp_x32,60,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,60,vector,src0,8,5,77,36,5,0,1.0
logsumexp_x32,60,scalar,dst,8,5,91,48,5,0,1.0
logsumexp_x32,60,scalar,src1,8,5,88,48,5,0,1.0
logsumexp_x32,60,scalar,src0,8,5,87,48,5,0,1.0
logsumexp_x32,61,vector,dst,8,5,90,36,5,0,1.0
logsumexp_x32,61,vector,src1,8,5,118,48,5,0,1.0
logsumexp_x32,61,vector,src0,8,5,85,36,5,0,1.0
logsumexp_x32,62,vector,dst,8,5,92,36,5,0,1.0
logsumexp_x32,62,vector,src1,8,5,118,48,5,0,1.0
logsumexp_x32,62,vector,src0,8,5,86,36,5,0,1.0
logsumexp_x32,63,vector,dst,8,5,94,36,5,0,1.0
logsumexp_x32,63,vector,src1,8,5,118,48,5,0,1.0
logsumexp_x32,63,vector,src0,8,5,87,36,5,0,1.0
logsumexp_x32,64,vector,dst,8,5,104,48,5,0,1.0
logsumexp_x32,64,vector,src1,8,5,0,0,5,0,1.0
logsumexp_x32,64,vector,src0,8,5,79,36,5,0,1.0
logsumexp_x32,64,scalar,dst,8,5,37,48,5,0,1.0
logsumexp_x32,64,scalar,src1,8,5,35,48,5,0,1.0
logsumexp_x32,64,scalar,src0,8,5,34,48,5,0,1.0
logsumexp_x32,64,sfu,dst,8,5,81,36,5,0,1.0
logsumexp_x32,64,sfu,src,8,5,80,36,5,0,1.0
logsumexp_x32,65,vector,dst,8,5,100,36,5,0,1.0
logsumexp_x32,65,vector,src1,8,5,134,48,5,0,1.0
logsumexp_x32,65,vector,src0,8,5,96,36,5,0,1.0
logsumexp_x32,66,vector,dst,8,5,102,36,5,0,1.0
logsumexp_x32,66,vector,src1,8,5,134,48,5,0,1.0
logsumexp_x32,66,vector,src0,8,5,97,36,5,0,1.0
logsumexp_x32,66,sfu,dst,8,5,78,48,5,0,1.0
logsumexp_x32,66,sfu,src,8,5,77,48,5,0,1.0
logsumexp_x32,67,vector,dst,8,5,104,36,5,0,1.0
logsumexp_x32,67,vector,src1,8,5,134,48,5,0,1.0
logsumexp_x32,67,vector,src0,8,5,98,36,5,0,1.0
logsumexp_x32,68,scalar,dst,8,5,92,48,5,0,1.0
logsumexp_x32,68,scalar,src1,8,5,90,48,5,0,1.0
logsumexp_x32,68,scalar,src0,8,5,89,48,5,0,1.0
logsumexp_x32,68,sfu,dst,8,5,83,36,5,0,1.0
logsumexp_x32,68,sfu,src,8,5,82,36,5,0,1.0
logsumexp_x32,69,vector,dst,8,5,106,36,5,0,1.0
logsumexp_x32,69,vector,src1,8,5,134,48,5,0,1.0
logsumexp_x32,69,vector,src0,8,5,99,36,5,0,1.0
logsumexp_x32,70,vector,dst,8,5,112,36,5,0,1.0
logsumexp_x32,70,vector,src1,8,5,150,48,5,0,1.0
logsumexp_x32,70,vector,src0,8,5,108,36,5,0,1.0
logsumexp_x32,71,vector,dst,8,5,114,36,5,0,1.0
logsumexp_x32,71,vector,src1,8,5,150,48,5,0,1.0
logsumexp_x32,71,vector,src0,8,5,109,36,5,0,1.0
logsumexp_x32,71,scalar,dst,8,5,38,48,5,0,1.0
logsumexp_x32,71,scalar,src1,8,5,37,48,5,0,1.0
logsumexp_x32,71,scalar,src0,8,5,36,48,5,0,1.0
logsumexp_x64,0,scalar,dst,8,17,15,48,17,0,1.0
logsumexp_x64,0,scalar,src1,8,17,14,48,17,0,1.0
logsumexp_x64,0,scalar,src0,8,17,6,48,17,0,1.0
logsumexp_x64,0,sfu,dst,8,17,53,36,17,0,1.0
logsumexp_x64,0,sfu,src,8,17,52,36,17,0,1.0
logsumexp_x64,3,scalar,dst,8,17,45,48,17,0,1.0
logsumexp_x64,3,scalar,src1,8,17,44,48,17,0,1.0
logsumexp_x64,3,scalar,src0,8,17,43,48,17,0,1.0
logsumexp_x64,4,scalar,dst,8,17,59,48,17,0,1.0
logsumexp_x64,4,scalar,src1,8,17,56,48,17,0,1.0
logsumexp_x64,4,scalar,src0,8,17,55,48,17,0,1.0
logsumexp_x64,4,sfu,dst,8,17,55,36,17,0,1.0
logsumexp_x64,4,sfu,src,8,17,54,36,17,0,1.0
logsumexp_x64,8,load,mem_addr,28,16,64,12,16,0,1.0
logsumexp_x64,8,load,gpr_addr,8,16,192,36,16,0,1.0
logsumexp_x64,8,store,mem_addr,28,16,0,3,16,0,1.0
logsumexp_x64,8,store,gpr_addr,8,16,15,48,16,0,1.0
logsumexp_x64,8,sfu,dst,8,16,57,36,16,0,1.0
logsumexp_x64,8,sfu,src,8,16,56,36,16,0,1.0
logsumexp_x64,9,load,mem_addr,28,16,65,12,16,0,1.0
logsumexp_x64,9,load,gpr_addr,8,16,193,36,16,0,1.0
logsumexp_x64,10,load,mem_addr,28,16,66,12,16,0,1.0
logsumexp_x64,10,load,gpr_addr,8,16,194,36,16,0,1.0
logsumexp_x64,10,sfu,dst,8,16,46,48,16,0,1.0
logsumexp_x64,10,sfu,src,8,16,45,48,16,0,1.0
logsumexp_x64,11,load,mem_addr,28,16,67,12,16,0,1.0
logsumexp_x64,11,load,gpr_addr,8,16,195,36,16,0,1.0
logsumexp_x64,11,vector,dst,8,16,0,48,16,0,1.0
logsumexp_x64,11,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,11,vector,src0,8,16,192,36,16,0,1.0
logsumexp_x64,12,vector,dst,8,16,1,48,16,0,1.0
logsumexp_x64,12,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,12,vector,src0,8,16,193,36,16,0,1.0
logsumexp_x64,12,sfu,dst,8,16,59,36,16,0,1.0
logsumexp_x64,12,sfu,src,8,16,58,36,16,0,1.0
logsumexp_x64,13,vector,dst,8,16,2,48,16,0,1.0
logsumexp_x64,13,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,13,vector,src0,8,16,194,36,16,0,1.0
logsumexp_x64,14,vector,dst,8,16,3,48,16,0,1.0
logsumexp_x64,14,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,14,vector,src0,8,16,195,36,16,0,1.0
logsumexp_x64,16,scalar,dst,8,16,31,48,16,0,1.0
logsumexp_x64,16,scalar,src1,8,16,30,48,16,0,1.0
logsumexp_x64,16,scalar,src0,8,16,22,48,16,0,1.0
logsumexp_x64,16,sfu,dst,8,16,65,36,16,0,1.0
logsumexp_x64,16,sfu,src,8,16,64,36,16,0,1.0
logsumexp_x64,19,scalar,dst,8,16,4,48,16,0,1.0
logsumexp_x64,19,scalar,src1,8,16,1,48,16,0,1.0
logsumexp_x64,19,scalar,src0,8,16,0,48,16,0,1.0
logsumexp_x64,20,vector,dst,8,16,57,48,16,0,1.0
logsumexp_x64,20,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,20,vector,src0,8,16,45,36,16,0,1.0
logsumexp_x64,20,sfu,dst,8,16,67,36,16,0,1.0
logsumexp_x64,20,sfu,src,8,16,66,36,16,0,1.0
logsumexp_x64,21,scalar,dst,8,16,5,48,16,0,1.0
logsumexp_x64,21,scalar,src1,8,16,3,48,16,0,1.0
logsumexp_x64,21,scalar,src0,8,16,2,48,16,0,1.0
logsumexp_x64,24,load,mem_addr,28,16,68,12,16,0,1.0
logsumexp_x64,24,load,gpr_addr,8,16,204,36,16,0,1.0
logsumexp_x64,24,store,mem_addr,28,16,1,3,16,0,1.0
logsumexp_x64,24,store,gpr_addr,8,16,31,48,16,0,1.0
logsumexp_x64,24,vector,dst,8,16,58,48,16,0,1.0
logsumexp_x64,24,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,24,vector,src0,8,16,47,36,16,0,1.0
logsumexp_x64,24,sfu,dst,8,16,69,36,16,0,1.0
logsumexp_x64,24,sfu,src,8,16,68,36,16,0,1.0
logsumexp_x64,25,load,mem_addr,28,16,70,12,16,0,1.0
logsumexp_x64,25,load,gpr_addr,8,16,206,36,16,0,1.0
logsumexp_x64,26,load,mem_addr,28,16,69,12,16,0,1.0
logsumexp_x64,26,load,gpr_addr,8,16,205,36,16,0,1.0
logsumexp_x64,27,load,mem_addr,28,16,71,12,16,0,1.0
logsumexp_x64,27,load,gpr_addr,8,16,207,36,16,0,1.0
logsumexp_x64,27,vector,dst,8,16,16,48,16,0,1.0
logsumexp_x64,27,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,27,vector,src0,8,16,204,36,16,0,1.0
logsumexp_x64,28,vector,dst,8,16,71,48,16,0,1.0
logsumexp_x64,28,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,28,vector,src0,8,16,53,36,16,0,1.0
logsumexp_x64,28,scalar,dst,8,16,6,48,16,0,1.0
logsumexp_x64,28,scalar,src1,8,16,5,48,16,0,1.0
logsumexp_x64,28,scalar,src0,8,16,4,48,16,0,1.0
logsumexp_x64,28,sfu,dst,8,16,71,36,16,0,1.0
logsumexp_x64,28,sfu,src,8,16,70,36,16,0,1.0
logsumexp_x64,29,vector,dst,8,16,17,48,16,0,1.0
logsumexp_x64,29,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,29,vector,src0,8,16,205,36,16,0,1.0
logsumexp_x64,30,vector,dst,8,16,18,48,16,0,1.0
logsumexp_x64,30,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,30,vector,src0,8,16,206,36,16,0,1.0
logsumexp_x64,31,vector,dst,8,16,19,48,16,0,1.0
logsumexp_x64,31,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,31,vector,src0,8,16,207,36,16,0,1.0
logsumexp_x64,32,vector,dst,8,16,72,48,16,0,1.0
logsumexp_x64,32,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,32,vector,src0,8,16,55,36,16,0,1.0
logsumexp_x64,32,sfu,dst,8,16,77,36,16,0,1.0
logsumexp_x64,32,sfu,src,8,16,76,36,16,0,1.0
logsumexp_x64,33,scalar,dst,8,16,47,48,16,0,1.0
logsumexp_x64,33,scalar,src1,8,16,46,48,16,0,1.0
logsumexp_x64,33,scalar,src0,8,16,38,48,16,0,1.0
logsumexp_x64,36,vector,dst,8,16,73,48,16,0,1.0
logsumexp_x64,36,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,36,vector,src0,8,16,57,36,16,0,1.0
logsumexp_x64,36,scalar,dst,8,16,60,48,16,0,1.0
logsumexp_x64,36,scalar,src1,8,16,58,48,16,0,1.0
logsumexp_x64,36,scalar,src0,8,16,57,48,16,0,1.0
logsumexp_x64,36,sfu,dst,8,16,79,36,16,0,1.0
logsumexp_x64,36,sfu,src,8,16,78,36,16,0,1.0
logsumexp_x64,38,scalar,dst,8,16,20,48,16,0,1.0
logsumexp_x64,38,scalar,src1,8,16,17,48,16,0,1.0
logsumexp_x64,38,scalar,src0,8,16,16,48,16,0,1.0
logsumexp_x64,39,scalar,dst,8,16,21,48,16,0,1.0
logsumexp_x64,39,scalar,src1,8,16,19,48,16,0,1.0
logsumexp_x64,39,scalar,src0,8,16,18,48,16,0,1.0
logsumexp_x64,40,vector,dst,8,16,74,48,16,0,1.0
logsumexp_x64,40,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,40,vector,src0,8,16,59,36,16,0,1.0
logsumexp_x64,41,load,mem_addr,28,16,72,12,16,0,1.0
logsumexp_x64,41,load,gpr_addr,8,16,216,36,16,0,1.0
logsumexp_x64,41,store,mem_addr,28,16,2,3,16,0,1.0
logsumexp_x64,41,store,gpr_addr,8,16,47,48,16,0,1.0
logsumexp_x64,42,load,mem_addr,28,16,73,12,16,0,1.0
logsumexp_x64,42,load,gpr_addr,8,16,217,36,16,0,1.0
logsumexp_x64,43,load,mem_addr,28,16,74,12,16,0,1.0
logsumexp_x64,43,load,gpr_addr,8,16,218,36,16,0,1.0
logsumexp_x64,43,scalar,dst,8,16,61,48,16,0,1.0
logsumexp_x64,43,scalar,src1,8,16,60,48,16,0,1.0
logsumexp_x64,43,scalar,src0,8,16,59,48,16,0,1.0
logsumexp_x64,44,load,mem_addr,28,16,75,12,16,0,1.0
logsumexp_x64,44,load,gpr_addr,8,16,219,36,16,0,1.0
logsumexp_x64,44,vector,dst,8,16,87,48,16,0,1.0
logsumexp_x64,44,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,44,vector,src0,8,16,65,36,16,0,1.0
logsumexp_x64,44,scalar,dst,8,16,75,48,16,0,1.0
logsumexp_x64,44,scalar,src1,8,16,72,48,16,0,1.0
logsumexp_x64,44,scalar,src0,8,16,71,48,16,0,1.0
logsumexp_x64,45,vector,dst,8,16,32,48,16,0,1.0
logsumexp_x64,45,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,45,vector,src0,8,16,216,36,16,0,1.0
logsumexp_x64,46,vector,dst,8,16,33,48,16,0,1.0
logsumexp_x64,46,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,46,vector,src0,8,16,217,36,16,0,1.0
logsumexp_x64,46,scalar,dst,8,16,22,48,16,0,1.0
logsumexp_x64,46,scalar,src1,8,16,21,48,16,0,1.0
logsumexp_x64,46,scalar,src0,8,16,20,48,16,0,1.0
logsumexp_x64,47,vector,dst,8,16,34,48,16,0,1.0
logsumexp_x64,47,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,47,vector,src0,8,16,218,36,16,0,1.0
logsumexp_x64,48,vector,dst,8,16,88,48,16,0,1.0
logsumexp_x64,48,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,48,vector,src0,8,16,67,36,16,0,1.0
logsumexp_x64,50,vector,dst,8,16,35,48,16,0,1.0
logsumexp_x64,50,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,50,vector,src0,8,16,219,36,16,0,1.0
logsumexp_x64,50,sfu,dst,8,16,62,48,16,0,1.0
logsumexp_x64,50,sfu,src,8,16,61,48,16,0,1.0
logsumexp_x64,52,vector,dst,8,16,89,48,16,0,1.0
logsumexp_x64,52,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,52,vector,src0,8,16,69,36,16,0,1.0
logsumexp_x64,52,scalar,dst,8,16,76,48,16,0,1.0
logsumexp_x64,52,scalar,src1,8,16,74,48,16,0,1.0
logsumexp_x64,52,scalar,src0,8,16,73,48,16,0,1.0
logsumexp_x64,54,scalar,dst,8,16,36,48,16,0,1.0
logsumexp_x64,54,scalar,src1,8,16,33,48,16,0,1.0
logsumexp_x64,54,scalar,src0,8,16,32,48,16,0,1.0
logsumexp_x64,56,vector,dst,8,16,90,48,16,0,1.0
logsumexp_x64,56,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,56,vector,src0,8,16,71,36,16,0,1.0
logsumexp_x64,57,vector,dst,8,16,80,36,16,0,1.0
logsumexp_x64,57,vector,src1,8,16,102,48,16,0,1.0
logsumexp_x64,57,vector,src0,8,16,74,36,16,0,1.0
logsumexp_x64,58,vector,dst,8,16,82,36,16,0,1.0
logsumexp_x64,58,vector,src1,8,16,102,48,16,0,1.0
logsumexp_x64,58,vector,src0,8,16,75,36,16,0,1.0
logsumexp_x64,59,vector,dst,8,16,88,36,16,0,1.0
logsumexp_x64,59,vector,src1,8,16,118,48,16,0,1.0
logsumexp_x64,59,vector,src0,8,16,84,36,16,0,1.0
logsumexp_x64,59,scalar,dst,8,16,77,48,16,0,1.0
logsumexp_x64,59,scalar,src1,8,16,76,48,16,0,1.0
logsumexp_x64,59,scalar,src0,8,16,75,48,16,0,1.0
logsumexp_x64,60,vector,dst,8,16,103,48,16,0,1.0
logsumexp_x64,60,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,60,vector,src0,8,16,77,36,16,0,1.0
logsumexp_x64,60,scalar,dst,8,16,91,48,16,0,1.0
logsumexp_x64,60,scalar,src1,8,16,88,48,16,0,1.0
logsumexp_x64,60,scalar,src0,8,16,87,48,16,0,1.0
logsumexp_x64,61,vector,dst,8,16,90,36,16,0,1.0
logsumexp_x64,61,vector,src1,8,16,118,48,16,0,1.0
logsumexp_x64,61,vector,src0,8,16,85,36,16,0,1.0
logsumexp_x64,62,vector,dst,8,16,92,36,16,0,1.0
logsumexp_x64,62,vector,src1,8,16,118,48,16,0,1.0
logsumexp_x64,62,vector,src0,8,16,86,36,16,0,1.0
logsumexp_x64,63,vector,dst,8,16,94,36,16,0,1.0
logsumexp_x64,63,vector,src1,8,16,118,48,16,0,1.0
logsumexp_x64,63,vector,src0,8,16,87,36,16,0,1.0
logsumexp_x64,64,vector,dst,8,16,104,48,16,0,1.0
logsumexp_x64,64,vector,src1,8,16,0,0,16,0,1.0
logsumexp_x64,64,vector,src0,8,16,79,36,16,0,1.0
logsumexp_x64,64,scalar,dst,8,16,37,48,16,0,1.0
logsumexp_x64,64,scalar,src1,8,16,35,48,16,0,1.0
logsumexp_x64,64,scalar,src0,8,16,34,48,16,0,1.0
logsumexp_x64,64,sfu,dst,8,16,81,36,16,0,1.0
logsumexp_x64,64,sfu,src,8,16,80,36,16,0,1.0
logsumexp_x64,65,vector,dst,8,16,100,36,16,0,1.0
logsumexp_x64,65,vector,src1,8,16,134,48,16,0,1.0
logsumexp_x64,65,vector,src0,8,16,96,36,16,0,1.0
logsumexp_x64,66,vector,dst,8,16,102,36,16,0,1.0
logsumexp_x64,66,vector,src1,8,16,134,48,16,0,1.0
logsumexp_x64,66,vector,src0,8,16,97,36,16,0,1.0
logsumexp_x64,66,sfu,dst,8,16,78,48,16,0,1.0
logsumexp_x64,66,sfu,src,8,16,77,48,16,0,1.0
logsumexp_x64,67,vector,dst,8,16,104,36,16,0,1.0
logsumexp_x64,67,vector,src1,8,16,134,48,16,0,1.0
logsumexp_x64,67,vector,src0,8,16,98,36,16,0,1.0
logsumexp_x64,68,scalar,dst,8,16,92,48,16,0,1.0
logsumexp_x64,68,scalar,src1,8,16,90,48,16,0,1.0
logsumexp_x64,68,scalar,src0,8,16,89,48,16,0,1.0
logsumexp_x64,68,sfu,dst,8,16,83,36,16,0,1.0
logsumexp_x64,68,sfu,src,8,16,82,36,16,0,1.0
logsumexp_x64,69,vector,dst,8,16,106,36,16,0,1.0
logsumexp_x64,69,vector,src1,8,16,134,48,16,0,1.0
logsumexp_x64,69,vector,src0,8,16,99,36,16,0,1.0
logsumexp_x64,70,vector,dst,8,16,112,36,16,0,1.0
logsumexp_x64,70,vector,src1,8,16,150,48,16,0,1.0
logsumexp_x64,70,vector,src0,8,16,108,36,16,0,1.0
logsumexp_x64,71,vector,dst,8,16,114,36,16,0,1.0
logsumexp_x64,71,vector,src1,8,16,150,48,16,0,1.0
logsumexp_x64,71,vector,src0,8,16,109,36,16,0,1.0
logsumexp_x64,71,scalar,dst,8,16,38,48,16,0,1.0
logsumexp_x64,71,scalar,src1,8,16,37,48,16,0,1.0
logsumexp_x64,71,scalar,src0,8,16,36,48,16,0,1.0
