t,half,imm,connect,dst,src1,src0,mask,optype
425,00,0,00,00000000,00000000,00000000,0,0000
426,10,0,10,10111010,10111001,10101100,0,0011
427,00,0,00,00000000,00000000,00000000,0,0000
428,00,0,00,00000000,00000000,00000000,0,0000
429,00,0,00,00000000,00000000,00000000,0,0000
430,00,0,00,00000000,00000000,00000000,0,0000
431,00,0,00,00000000,00000000,00000000,0,0000
432,00,0,00,00000000,00000000,00000000,0,0000
433,00,0,00,00000000,00000000,00000000,0,0000
434,00,0,00,00000000,00000000,00000000,0,0000
435,00,0,00,00000000,00000000,00000000,0,0000
436,00,0,00,00000000,00000000,00000000,0,0000
437,00,0,00,00000000,00000000,00000000,0,0000
438,00,0,00,00000000,00000000,00000000,0,0000
439,00,0,10,10111100,10111001,10110000,0,0011
440,00,0,01,11101011,00000000,11101111,0,1011
441,00,0,10,10111101,10111001,10110010,0,0011
442,00,0,10,10111110,10111001,10110100,0,0011
443,00,0,10,10111111,10111001,10110110,0,0011
444,00,0,10,11110010,11100111,11100101,0,0011
445,00,0,10,11110100,11100111,11100110,0,0011
446,00,0,01,11101100,00000000,11110001,0,1011
447,00,0,10,11110110,11100111,11100111,0,0011
448,00,0,10,00001000,00000110,00000000,0,0011
449,00,0,10,00001010,00000110,00000001,0,0011
450,00,0,10,00001100,00000110,00000010,0,0011
451,00,0,10,00001110,00000110,00000011,0,0011
452,00,0,10,00101000,00100101,00100000,0,0011
453,00,0,10,00010000,00000110,00000100,0,0011
454,00,0,10,00010010,00000110,00000101,0,0011
455,00,0,10,00010100,00000110,00000110,0,0011
456,00,0,10,00010110,00000110,00000111,0,0011
457,00,0,10,00101010,00100101,00100001,0,0011
458,00,0,10,00101100,00100101,00100010,0,0011
459,10,0,10,01101000,01100011,01100000,0,0011
460,00,0,01,10010011,00000000,10100000,0,1100
461,00,0,01,10010100,00000000,10100001,0,1100
462,00,0,01,10010101,00000000,10100010,0,1100
463,10,0,10,11011000,11011000,11001000,0,0011
464,00,0,01,10010110,00000000,10100011,0,1100
465,00,0,01,10010111,00000000,10100100,0,1100
466,00,0,01,10011000,00000000,10100101,0,1100
467,10,0,10,11011001,11011000,11001010,0,0011
468,00,0,01,10011001,00000000,10100110,0,1100
469,00,0,01,10011010,00000000,10100111,0,1100
470,00,0,00,00000000,00000000,00000000,0,0000
471,10,0,10,11011010,11011000,11001100,0,0011
472,00,0,00,00000000,00000000,00000000,0,0000
473,00,0,00,00000000,00000000,00000000,0,0000
474,00,0,00,00000000,00000000,00000000,0,0000
475,10,0,10,11011100,11011000,11010000,0,0011
476,00,0,00,00000000,00000000,00000000,0,0000
477,00,0,00,00000000,00000000,00000000,0,0000
478,00,0,00,00000000,00000000,00000000,0,0000
479,10,0,10,11011011,11011000,11001110,0,0011
480,00,0,00,00000000,00000000,00000000,0,0000
481,00,0,01,11101101,00000000,11110011,0,1011
482,00,0,00,00000000,00000000,00000000,0,0000
483,10,0,10,11011101,11011000,11010010,0,0011
484,00,0,00,00000000,00000000,00000000,0,0000
485,00,0,00,00000000,00000000,00000000,0,0000
486,00,0,00,00000000,00000000,00000000,0,0000
487,00,0,01,11101110,00000000,11110101,0,1011
488,10,0,10,11011110,11011000,11010100,0,0011
489,00,0,00,00000000,00000000,00000000,0,0000
490,00,0,00,00000000,00000000,00000000,0,0000
491,00,0,00,00000000,00000000,00000000,0,0000
492,10,0,10,11011111,11011000,11010110,0,0011
493,00,0,01,11101111,00000000,11110111,0,1011
494,00,0,00,00000000,00000000,00000000,0,0000
495,00,0,00,00000000,00000000,00000000,0,0000
496,10,0,10,00101110,00100101,00100011,0,0011
497,00,0,00,00000000,00000000,00000000,0,0000
498,00,0,00,00000000,00000000,00000000,0,0000
499,00,0,01,00000111,00000000,00001001,0,1011
500,10,0,10,00110000,00100101,00100100,0,0011
501,00,0,00,00000000,00000000,00000000,0,0000
502,00,0,00,00000000,00000000,00000000,0,0000
503,00,0,00,00000000,00000000,00000000,0,0000
504,10,0,10,00110010,00100101,00100101,0,0011
505,00,0,01,00001000,00000000,00001011,0,1011
506,00,0,01,10110010,00000000,11000000,0,1100
507,00,0,01,10110011,00000000,11000001,0,1100
508,10,0,10,00110100,00100101,00100110,0,0011
509,00,0,00,00000000,00000000,00000000,0,0000
510,00,0,00,00000000,00000000,00000000,0,0000
511,00,0,01,00001001,00000000,00001101,0,1011
512,10,0,10,00110110,00100101,00100111,0,0011
513,00,0,01,10110100,00000000,11000010,0,1100
514,00,0,01,10110101,00000000,11000011,0,1100
515,00,0,01,10110110,00000000,11000100,0,1100
516,10,0,10,01001000,01000100,01000000,0,0011
517,00,0,01,00001010,00000000,00001111,0,1011
518,00,0,01,10111000,00000000,11000110,0,1100
519,00,0,01,10110111,00000000,11000101,0,1100
520,10,0,10,01101010,01100011,01100001,0,0011
521,00,0,01,10111001,00000000,11000111,0,1100
522,00,0,00,00000000,00000000,00000000,0,0000
523,00,0,01,00001011,00000000,00010001,0,1011
524,10,0,10,01001010,01000100,01000001,0,0011
525,00,0,00,00000000,00000000,00000000,0,0000
526,00,0,00,00000000,00000000,00000000,0,0000
527,00,0,00,00000000,00000000,00000000,0,0000
528,10,0,10,01001100,01000100,01000010,0,0011
529,00,0,01,00001100,00000000,00010011,0,1011
530,00,0,00,00000000,00000000,00000000,0,0000
531,00,0,00,00000000,00000000,00000000,0,0000
532,10,0,10,01001110,01000100,01000011,0,0011
533,00,0,00,00000000,00000000,00000000,0,0000
534,00,0,00,00000000,00000000,00000000,0,0000
535,00,0,01,00001101,00000000,00010101,0,1011
536,10,0,10,01010000,01000100,01000100,0,0011
537,00,0,00,00000000,00000000,00000000,0,0000
538,00,0,00,00000000,00000000,00000000,0,0000
539,00,0,00,00000000,00000000,00000000,0,0000
540,10,0,10,01010010,01000100,01000101,0,0011
541,00,0,01,00001110,00000000,00010111,0,1011
542,00,0,00,00000000,00000000,00000000,0,0000
543,00,0,00,00000000,00000000,00000000,0,0000
544,10,0,10,01010100,01000100,01000110,0,0011
